column_name,dictionary_match,source_table,description,type,units,modality,missing_rate,non_missing_count,unique_count,available_in_d3,suspected_label,suspected_leakage,duplicated_measurement_family,recommended_use,exclusion_reason
CTX_LH_TRANSVERSETEMPORAL_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-lh-transversetemporal,N,av1451 uptake - subregion,pet_other,0.993015,89,89,False,False,False,CTX_LH_TRANSVERSETEMPORAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_TRANSVERSETEMPORAL_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-lh-transversetemporal ROI size in mm^3,N,mm^3,pet_other,0.993015,89,82,False,False,False,CTX_LH_TRANSVERSETEMPORAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_UNKNOWN_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-lh-unknown,N,av1451 uptake - subregion,pet_other,0.993015,89,88,False,False,False,CTX_LH_UNKNOWN,exclude_high_missing,Availability is below the configured feature threshold.
CTX_LH_UNKNOWN_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-lh-unknown ROI size in mm^3,N,mm^3,pet_other,0.993015,89,78,False,False,False,CTX_LH_UNKNOWN_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_BANKSSTS_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-bankssts,N,av1451 uptake - subregion,pet_other,0.993015,89,89,False,False,False,CTX_RH_BANKSSTS,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_BANKSSTS_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-bankssts ROI size in mm^3,N,mm^3,pet_other,0.993015,89,81,False,False,False,CTX_RH_BANKSSTS_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_CAUDALANTERIORCINGULATE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-caudalanteriorcingulate,N,av1451 uptake - subregion,pet_other,0.993015,89,86,False,False,False,CTX_RH_CAUDALANTERIORCINGULATE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_CAUDALANTERIORCINGULATE_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-caudalanteriorcingulate ROI size in mm^3,N,mm^3,pet_other,0.993015,89,84,False,False,False,CTX_RH_CAUDALANTERIORCINGULATE_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_CAUDALMIDDLEFRONTAL_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-caudalmiddlefrontal,N,av1451 uptake - subregion,pet_other,0.993015,89,88,False,False,False,CTX_RH_CAUDALMIDDLEFRONTAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_CAUDALMIDDLEFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-caudalmiddlefrontal ROI size in mm^3,N,mm^3,pet_other,0.993015,89,84,False,False,False,CTX_RH_CAUDALMIDDLEFRONTAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_CUNEUS_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-cuneus,N,av1451 uptake - subregion,pet_other,0.993015,89,87,False,False,False,CTX_RH_CUNEUS,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_CUNEUS_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-cuneus ROI size in mm^3,N,mm^3,pet_other,0.993015,89,83,False,False,False,CTX_RH_CUNEUS_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_ENTORHINAL_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-entorhinal,N,av1451 uptake - subregion,pet_other,0.993015,89,89,False,False,False,CTX_RH_ENTORHINAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_ENTORHINAL_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-entorhinal ROI size in mm^3,N,mm^3,pet_other,0.993015,89,83,False,False,False,CTX_RH_ENTORHINAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_FRONTALPOLE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-frontalpole,N,av1451 uptake - subregion,pet_other,0.993015,89,88,False,False,False,CTX_RH_FRONTALPOLE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_FRONTALPOLE_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-frontalpole ROI size in mm^3,N,mm^3,pet_other,0.993015,89,76,False,False,False,CTX_RH_FRONTALPOLE_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_FUSIFORM_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-fusiform,N,av1451 uptake - subregion,pet_other,0.993015,89,89,False,False,False,CTX_RH_FUSIFORM,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_FUSIFORM_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-fusiform ROI size in mm^3,N,mm^3,pet_other,0.993015,89,85,False,False,False,CTX_RH_FUSIFORM_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_INFERIORPARIETAL_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-inferiorparietal,N,av1451 uptake - subregion,pet_other,0.993015,89,88,False,False,False,CTX_RH_INFERIORPARIETAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_INFERIORPARIETAL_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-inferiorparietal ROI size in mm^3,N,mm^3,pet_other,0.993015,89,85,False,False,False,CTX_RH_INFERIORPARIETAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_INFERIORTEMPORAL_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-inferiortemporal,N,av1451 uptake - subregion,pet_other,0.993015,89,88,False,False,False,CTX_RH_INFERIORTEMPORAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_INFERIORTEMPORAL_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-inferiortemporal ROI size in mm^3,N,mm^3,pet_other,0.993015,89,85,False,False,False,CTX_RH_INFERIORTEMPORAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_INSULA_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-insula,N,av1451 uptake - subregion,pet_other,0.993015,89,89,False,False,False,CTX_RH_INSULA,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_INSULA_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-insula ROI size in mm^3,N,mm^3,pet_other,0.993015,89,85,False,False,False,CTX_RH_INSULA_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_ISTHMUSCINGULATE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-isthmuscingulate,N,av1451 uptake - subregion,pet_other,0.993015,89,89,False,False,False,CTX_RH_ISTHMUSCINGULATE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_ISTHMUSCINGULATE_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-isthmuscingulate ROI size in mm^3,N,mm^3,pet_other,0.993015,89,84,False,False,False,CTX_RH_ISTHMUSCINGULATE_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_LATERALOCCIPITAL_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-lateraloccipital,N,av1451 uptake - subregion,pet_other,0.993015,89,87,False,False,False,CTX_RH_LATERALOCCIPITAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_LATERALOCCIPITAL_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-lateraloccipital ROI size in mm^3,N,mm^3,pet_other,0.993015,89,85,False,False,False,CTX_RH_LATERALOCCIPITAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_LATERALORBITOFRONTAL_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-lateralorbitofrontal,N,av1451 uptake - subregion,pet_other,0.993015,89,88,False,False,False,CTX_RH_LATERALORBITOFRONTAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_LATERALORBITOFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-lateralorbitofrontal ROI size in mm^3,N,mm^3,pet_other,0.993015,89,84,False,False,False,CTX_RH_LATERALORBITOFRONTAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_LINGUAL_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-lingual,N,av1451 uptake - subregion,pet_other,0.993015,89,88,False,False,False,CTX_RH_LINGUAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_LINGUAL_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-lingual ROI size in mm^3,N,mm^3,pet_other,0.993015,89,84,False,False,False,CTX_RH_LINGUAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_MEDIALORBITOFRONTAL_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-medialorbitofrontal,N,av1451 uptake - subregion,pet_other,0.993015,89,88,False,False,False,CTX_RH_MEDIALORBITOFRONTAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_MEDIALORBITOFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-medialorbitofrontal ROI size in mm^3,N,mm^3,pet_other,0.993015,89,80,False,False,False,CTX_RH_MEDIALORBITOFRONTAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_MIDDLETEMPORAL_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-middletemporal,N,av1451 uptake - subregion,pet_other,0.993015,89,89,False,False,False,CTX_RH_MIDDLETEMPORAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_MIDDLETEMPORAL_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-middletemporal ROI size in mm^3,N,mm^3,pet_other,0.993015,89,85,False,False,False,CTX_RH_MIDDLETEMPORAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_PARACENTRAL_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-paracentral,N,av1451 uptake - subregion,pet_other,0.993015,89,87,False,False,False,CTX_RH_PARACENTRAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_PARACENTRAL_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-paracentral ROI size in mm^3,N,mm^3,pet_other,0.993015,89,81,False,False,False,CTX_RH_PARACENTRAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_PARAHIPPOCAMPAL_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-parahippocampal,N,av1451 uptake - subregion,pet_other,0.993015,89,89,False,False,False,CTX_RH_PARAHIPPOCAMPAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_PARAHIPPOCAMPAL_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-parahippocampal ROI size in mm^3,N,mm^3,pet_other,0.993015,89,82,False,False,False,CTX_RH_PARAHIPPOCAMPAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_PARSOPERCULARIS_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-parsopercularis,N,av1451 uptake - subregion,pet_other,0.993015,89,89,False,False,False,CTX_RH_PARSOPERCULARIS,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_PARSOPERCULARIS_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-parsopercularis ROI size in mm^3,N,mm^3,pet_other,0.993015,89,85,False,False,False,CTX_RH_PARSOPERCULARIS_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_PARSORBITALIS_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-parsorbitalis,N,av1451 uptake - subregion,pet_other,0.993015,89,89,False,False,False,CTX_RH_PARSORBITALIS,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_PARSORBITALIS_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-parsorbitalis ROI size in mm^3,N,mm^3,pet_other,0.993015,89,82,False,False,False,CTX_RH_PARSORBITALIS_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_PARSTRIANGULARIS_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-parstriangularis,N,av1451 uptake - subregion,pet_other,0.993015,89,89,False,False,False,CTX_RH_PARSTRIANGULARIS,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_PARSTRIANGULARIS_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-parstriangularis ROI size in mm^3,N,mm^3,pet_other,0.993015,89,84,False,False,False,CTX_RH_PARSTRIANGULARIS_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_PERICALCARINE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-pericalcarine,N,av1451 uptake - subregion,pet_other,0.993015,89,88,False,False,False,CTX_RH_PERICALCARINE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_PERICALCARINE_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-pericalcarine ROI size in mm^3,N,mm^3,pet_other,0.993015,89,84,False,False,False,CTX_RH_PERICALCARINE_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_POSTCENTRAL_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-postcentral,N,av1451 uptake - subregion,pet_other,0.993015,89,87,False,False,False,CTX_RH_POSTCENTRAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_POSTCENTRAL_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-postcentral ROI size in mm^3,N,mm^3,pet_other,0.993015,89,84,False,False,False,CTX_RH_POSTCENTRAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_POSTERIORCINGULATE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-posteriorcingulate,N,av1451 uptake - subregion,pet_other,0.993015,89,89,False,False,False,CTX_RH_POSTERIORCINGULATE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_POSTERIORCINGULATE_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-posteriorcingulate ROI size in mm^3,N,mm^3,pet_other,0.993015,89,84,False,False,False,CTX_RH_POSTERIORCINGULATE_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_PRECENTRAL_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-precentral,N,av1451 uptake - subregion,pet_other,0.993015,89,89,False,False,False,CTX_RH_PRECENTRAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_PRECENTRAL_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-precentral ROI size in mm^3,N,mm^3,pet_other,0.993015,89,85,False,False,False,CTX_RH_PRECENTRAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_PRECUNEUS_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-precuneus,N,av1451 uptake - subregion,pet_other,0.993015,89,87,False,False,False,CTX_RH_PRECUNEUS,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_PRECUNEUS_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-precuneus ROI size in mm^3,N,mm^3,pet_other,0.993015,89,85,False,False,False,CTX_RH_PRECUNEUS_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_ROSTRALANTERIORCINGULATE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-rostralanteriorcingulate,N,av1451 uptake - subregion,pet_other,0.993015,89,88,False,False,False,CTX_RH_ROSTRALANTERIORCINGULATE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_ROSTRALANTERIORCINGULATE_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-rostralanteriorcingulate ROI size in mm^3,N,mm^3,pet_other,0.993015,89,82,False,False,False,CTX_RH_ROSTRALANTERIORCINGULATE_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_ROSTRALMIDDLEFRONTAL_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-rostralmiddlefrontal,N,av1451 uptake - subregion,pet_other,0.993015,89,87,False,False,False,CTX_RH_ROSTRALMIDDLEFRONTAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_ROSTRALMIDDLEFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-rostralmiddlefrontal ROI size in mm^3,N,mm^3,pet_other,0.993015,89,84,False,False,False,CTX_RH_ROSTRALMIDDLEFRONTAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_SUPERIORFRONTAL_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-superiorfrontal,N,av1451 uptake - subregion,pet_other,0.993015,89,87,False,False,False,CTX_RH_SUPERIORFRONTAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_SUPERIORFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-superiorfrontal ROI size in mm^3,N,mm^3,pet_other,0.993015,89,84,False,False,False,CTX_RH_SUPERIORFRONTAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_SUPERIORPARIETAL_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-superiorparietal,N,av1451 uptake - subregion,pet_other,0.993015,89,89,False,False,False,CTX_RH_SUPERIORPARIETAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_SUPERIORPARIETAL_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-superiorparietal ROI size in mm^3,N,mm^3,pet_other,0.993015,89,85,False,False,False,CTX_RH_SUPERIORPARIETAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_SUPERIORTEMPORAL_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-superiortemporal,N,av1451 uptake - subregion,pet_other,0.993015,89,89,False,False,False,CTX_RH_SUPERIORTEMPORAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_SUPERIORTEMPORAL_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-superiortemporal ROI size in mm^3,N,mm^3,pet_other,0.993015,89,84,False,False,False,CTX_RH_SUPERIORTEMPORAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_SUPRAMARGINAL_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-supramarginal,N,av1451 uptake - subregion,pet_other,0.993015,89,86,False,False,False,CTX_RH_SUPRAMARGINAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_SUPRAMARGINAL_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-supramarginal ROI size in mm^3,N,mm^3,pet_other,0.993015,89,84,False,False,False,CTX_RH_SUPRAMARGINAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_TEMPORALPOLE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-temporalpole,N,av1451 uptake - subregion,pet_other,0.993015,89,87,False,False,False,CTX_RH_TEMPORALPOLE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_TEMPORALPOLE_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-temporalpole ROI size in mm^3,N,mm^3,pet_other,0.993015,89,81,False,False,False,CTX_RH_TEMPORALPOLE_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_TRANSVERSETEMPORAL_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-transversetemporal,N,av1451 uptake - subregion,pet_other,0.993015,89,87,False,False,False,CTX_RH_TRANSVERSETEMPORAL,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_TRANSVERSETEMPORAL_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-transversetemporal ROI size in mm^3,N,mm^3,pet_other,0.993015,89,82,False,False,False,CTX_RH_TRANSVERSETEMPORAL_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_UNKNOWN_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-unknown,N,av1451 uptake - subregion,pet_other,0.993015,89,89,False,False,False,CTX_RH_UNKNOWN,exclude_high_missing,Availability is below the configured feature threshold.
CTX_RH_UNKNOWN_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,ctx-rh-unknown ROI size in mm^3,N,mm^3,pet_other,0.993015,89,77,False,False,False,CTX_RH_UNKNOWN_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
LEFT_ACCUMBENS_AREA_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,left-accumbens-area,N,av1451 uptake - subregion,pet_other,0.993015,89,89,False,False,False,LEFT_ACCUMBENS_AREA,exclude_high_missing,Availability is below the configured feature threshold.
LEFT_ACCUMBENS_AREA_SIZE_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,left-accumbens-area ROI size in mm^3,N,mm^3,pet_other,0.993015,89,77,False,False,False,LEFT_ACCUMBENS_AREA_SIZE,exclude_high_missing,Availability is below the configured feature threshold.
LEFT_AMYGDALA_UCBERKELEYAV1451_10_17_16,True,UCBERKELEYAV1451,left-amygdala,N,av1451 uptake - subregion,pet_other,0.993015,89,88,False,False,False,LEFT_AMYGDALA,exclude_high_missing,Availability is below the configured feature threshold.
